timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753649233107,2484,Homepage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Moderate Load 2-11,text,false,,2441,0,13,18,http://localhost:3000/,0,0,1
1753649235503,89,Homepage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Moderate Load 2-13,text,false,,2441,0,13,19,http://localhost:3000/,0,0,1
1753649228306,7289,Homepage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Moderate Load 2-7,text,false,,2441,0,13,19,http://localhost:3000/,0,0,1
1753649229503,6093,Homepage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Moderate Load 2-8,text,false,,2441,0,13,19,http://localhost:3000/,0,0,1
1753649236088,4061,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-10,text,false,,2741,0,17,24,http://localhost:3000/api/products,0,0,4061
1753649236088,4061,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-9,text,false,,2741,0,17,24,http://localhost:3000/api/products,0,0,4061
1753649236089,4060,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-5,text,false,,2741,0,17,24,http://localhost:3000/static/js/main.js,0,0,4060
1753649236090,4075,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-3,text,false,,2741,0,7,23,http://localhost:3000/static/js/main.js,0,0,4075
1753649236089,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-4,text,false,,2741,0,16,23,http://localhost:3000/static/js/main.js,0,0,4076
1753649236089,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-3,text,false,,2741,0,16,23,http://localhost:3000/static/js/main.js,0,0,4076
1753649236088,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-1,text,false,,2741,0,7,23,http://localhost:3000/static/js/main.js,0,0,4077
1753649236088,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-6,text,false,,2741,0,16,23,http://localhost:3000/static/js/main.js,0,0,4077
1753649236088,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-1,text,false,,2741,0,16,23,http://localhost:3000/static/js/main.js,0,0,4077
1753649236088,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-2,text,false,,2741,0,16,23,http://localhost:3000/static/js/main.js,0,0,4077
1753649236088,4077,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-4,text,false,,2741,0,7,23,http://localhost:3000/api/products,0,0,4077
1753649236088,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-2,text,false,,2741,0,7,23,http://localhost:3000/static/js/main.js,0,0,4077
1753649236108,4072,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-7,text,false,,2741,0,11,15,http://localhost:3000/api/products,0,0,4072
1753649236093,4088,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-5,text,false,,2741,0,4,15,http://localhost:3000/api/products,0,0,4088
1753649236094,4086,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-12,text,false,,2741,0,11,15,http://localhost:3000/api/products,0,0,4086
1753649236108,4072,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-8,text,false,,2741,0,11,15,http://localhost:3000/api/products,0,0,4072
1753649236093,4087,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-11,text,false,,2741,0,11,15,http://localhost:3000/api/products,0,0,4087
1753649236095,4086,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-6,text,false,,2741,0,4,15,http://localhost:3000/,0,0,4085
1753649236094,4087,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-13,text,false,,2741,0,11,15,http://localhost:3000/api/products,0,0,4087
1753649236703,4082,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-14,text,false,,2741,0,11,15,http://localhost:3000/,0,0,4082
1753649237914,4072,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-15,text,false,,2741,0,12,17,http://localhost:3000/,0,0,4072
1753649239092,4069,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-7,text,false,,2741,0,5,18,http://localhost:3000/,0,0,4069
1753649239105,4071,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-16,text,false,,2741,0,13,18,http://localhost:3000/,0,0,4071
1753649240307,4074,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-17,text,false,,2741,0,14,19,http://localhost:3000/,0,0,4074
1753649240660,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-9,text,false,,2741,0,15,21,http://localhost:3000/static/js/main.js,0,0,4077
1753649240660,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-10,text,false,,2741,0,15,21,http://localhost:3000/static/js/main.js,0,0,4077
1753649240676,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-4,text,false,,2741,0,6,19,http://localhost:3000/static/js/main.js,0,0,4076
1753649240691,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-5,text,false,,2741,0,5,18,http://localhost:3000/static/js/main.js,0,0,4076
1753649240691,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-12,text,false,,2741,0,13,18,http://localhost:3000/static/js/main.js,0,0,4076
1753649240692,4075,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-13,text,false,,2741,0,13,18,http://localhost:3000/static/js/main.js,0,0,4075
1753649240691,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-8,text,false,,2741,0,13,18,http://localhost:3000/static/js/main.js,0,0,4076
1753649240691,4076,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-6,text,false,,2741,0,5,18,http://localhost:3000/api/products,0,0,4076
1753649240691,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-7,text,false,,2741,0,13,18,http://localhost:3000/static/js/main.js,0,0,4076
1753649240691,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-11,text,false,,2741,0,13,18,http://localhost:3000/static/js/main.js,0,0,4076
1753649241286,4084,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-14,text,false,,2741,0,8,12,http://localhost:3000/api/products,0,0,4084
1753649241503,4083,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-18,text,false,,2741,0,8,12,http://localhost:3000/,0,0,4083
1753649242095,4081,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-8,text,false,,2741,0,4,13,http://localhost:3000/,0,0,4081
1753649242486,4078,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-15,text,false,,2741,0,9,13,http://localhost:3000/api/products,0,0,4078
1753649242712,4083,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-19,text,false,,2741,0,9,13,http://localhost:3000/,0,0,4083
1753649243662,4091,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-7,text,false,,2741,0,5,15,http://localhost:3000/api/products,0,0,4091
1753649243677,4091,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-16,text,false,,2741,0,10,15,http://localhost:3000/api/products,0,0,4091
1753649243902,4081,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-20,text,false,,2741,0,10,15,http://localhost:3000/,0,0,4081
1753649244882,4072,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-17,text,false,,2741,0,11,16,http://localhost:3000/api/products,0,0,4072
1753649245093,4077,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-9,text,false,,2741,0,5,16,http://localhost:3000/,0,0,4076
1753649245108,4077,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-21,text,false,,2741,0,11,16,http://localhost:3000/,0,0,4077
1753649245278,4077,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-6,text,false,,2741,0,5,16,http://localhost:3000/static/js/main.js,0,0,4077
1753649245879,4074,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-14,text,false,,2741,0,12,16,http://localhost:3000/static/js/main.js,0,0,4074
1753649246096,4073,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-18,text,false,,2741,0,11,15,http://localhost:3000/api/products,0,0,4073
1753649246317,4067,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-22,text,false,,2741,0,11,15,http://localhost:3000/,0,0,4067
1753649246687,4072,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-8,text,false,,2741,0,4,16,http://localhost:3000/api/products,0,0,4072
1753649247074,4059,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-15,text,false,,2741,0,12,16,http://localhost:3000/static/js/main.js,0,0,4059
1753649247295,4071,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-19,text,false,,2741,0,11,15,http://localhost:3000/api/products,0,0,4071
1753649247501,4069,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-23,text,false,,2741,0,11,15,http://localhost:3000/,0,0,4068
1753649248092,4066,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-10,text,false,,2741,0,4,16,http://localhost:3000/,0,0,4066
1753649248268,4076,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-16,text,false,,2741,0,12,16,http://localhost:3000/static/js/main.js,0,0,4076
1753649248254,4090,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-7,text,false,,2741,0,4,16,http://localhost:3000/static/js/main.js,0,0,4090
1753649248483,4078,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-20,text,false,,2741,0,11,14,http://localhost:3000/api/products,0,0,4078
1753649248708,4084,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-24,text,false,,2741,0,11,14,http://localhost:3000/,0,0,4084
1753649249455,4096,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-17,text,false,,2741,0,12,15,http://localhost:3000/static/js/main.js,0,0,4096
1753649249669,4098,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-9,text,false,,2741,0,3,14,http://localhost:3000/api/products,0,0,4098
1753649249686,4097,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-21,text,false,,2741,0,11,14,http://localhost:3000/api/products,0,0,4097
1753649249906,4081,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-25,text,false,,2741,0,11,14,http://localhost:3000/,0,0,4080
1753649250672,4092,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-18,text,false,,2741,0,12,15,http://localhost:3000/static/js/main.js,0,0,4092
1753649250884,4097,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-22,text,false,,2741,0,11,14,http://localhost:3000/api/products,0,0,4097
1753649251102,4096,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-26,text,false,,2741,0,11,14,http://localhost:3000/,0,0,4096
1753649251270,4098,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-8,text,false,,2741,0,3,14,http://localhost:3000/static/js/main.js,0,0,4098
1753649251877,4096,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-19,text,false,,2741,0,12,14,http://localhost:3000/static/js/main.js,0,0,4096
1753649252078,4096,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-23,text,false,,2741,0,11,13,http://localhost:3000/api/products,0,0,4096
1753649252311,4098,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-27,text,false,,2741,0,11,13,http://localhost:3000/,0,0,4098
1753649252668,4096,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-10,text,false,,2741,0,2,14,http://localhost:3000/api/products,0,0,4096
1753649253073,4095,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-20,text,false,,2741,0,12,14,http://localhost:3000/static/js/main.js,0,0,4095
1753649253304,4097,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-24,text,false,,2741,0,11,13,http://localhost:3000/api/products,0,0,4097
1753649253521,4097,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-28,text,false,,2741,0,11,13,http://localhost:3000/,0,0,4097
1753649254267,4099,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-9,text,false,,2741,0,2,14,http://localhost:3000/static/js/main.js,0,0,4099
1753649254282,4099,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-21,text,false,,2741,0,12,13,http://localhost:3000/static/js/main.js,0,0,4099
1753649254486,4096,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-25,text,false,,2741,0,11,12,http://localhost:3000/api/products,0,0,4096
1753649254701,4099,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-29,text,false,,2741,0,11,12,http://localhost:3000/,0,0,4099
1753649255481,4099,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-22,text,false,,2741,0,12,13,http://localhost:3000/static/js/main.js,0,0,4099
1753649255698,4100,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-26,text,false,,2741,0,11,12,http://localhost:3000/api/products,0,0,4100
1753649255912,4087,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-30,text,false,,2741,0,11,12,http://localhost:3000/,0,0,4087
1753649256674,4086,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-23,text,false,,2741,0,12,13,http://localhost:3000/static/js/main.js,0,0,4086
1753649256909,4100,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-27,text,false,,2741,0,11,12,http://localhost:3000/api/products,0,0,4100
1753649257106,4104,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-31,text,false,,2741,0,11,12,http://localhost:3000/,0,0,4103
1753649257276,4105,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Light Load 1-10,text,false,,2741,0,1,12,http://localhost:3000/static/js/main.js,0,0,4105
1753649257913,4111,Main Bundle,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-24,text,false,,2741,0,12,12,http://localhost:3000/static/js/main.js,0,0,4111
1753649258130,4093,API - Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-28,text,false,,2741,0,11,11,http://localhost:3000/api/products,0,0,4093
1753649258319,4090,Homepage,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Moderate Load 2-32,text,false,,2741,0,11,11,http://localhost:3000/,0,0,4090
